0,1,2,3,4,104,105,106,107,5,7,73,76,0,-1,27,74,9,67,23,74,74,74,21,57,74,32,30,74,44,74,74,74,74,62,74,75,-1,82,-1
1,-1,-1,-1,-1,100,100,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,-1,-1,-1,-1,101,101,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,-1,-1,-1,-1,102,102,-1,-1,-1,-1,-1,-1,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,103,103,-1,-1,-1,-1,-1,-1,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,-1,-1,-1,-1,109,109,-1,-1,-1,-1,6,-1,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,108,108,-1,-1,-1,-1,-1,-1,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,-1,-1,-1,-1,111,111,-1,-1,-1,-1,8,-1,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,-1,-1,-1,-1,110,110,-1,-1,-1,-1,-1,-1,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,10,74,74,12,74,74,74,17,74,74,74,74,14,74,74,74,74,74,74,74,74,74,-1,-1,-1
10,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,11,74,74,74,74,74,74,74,74,-1,-1,-1
11,-1,-1,-1,-1,112,112,-1,-1,-1,-1,-1,-1,112,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
12,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,13,74,74,74,74,74,74,74,74,-1,-1,-1
13,-1,-1,-1,-1,113,113,-1,-1,-1,-1,-1,-1,113,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
14,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,15,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
15,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,16,74,74,74,74,74,74,74,-1,-1,-1
16,-1,-1,-1,-1,114,114,-1,-1,-1,-1,-1,-1,114,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
17,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,18,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
18,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,19,74,74,74,74,74,74,74,74,-1,-1,-1
19,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,20,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
20,-1,-1,-1,-1,115,115,-1,-1,-1,-1,-1,-1,115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,22,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
22,-1,-1,-1,-1,116,116,-1,-1,-1,-1,-1,-1,116,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
23,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,24,74,74,74,83,74,74,74,74,74,74,74,74,-1,-1,-1
24,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,25,74,74,74,74,74,74,74,-1,-1,-1
25,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,26,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
26,-1,-1,-1,-1,117,117,-1,-1,-1,-1,-1,-1,117,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
27,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,28,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
28,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,29,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
29,-1,-1,-1,-1,118,118,-1,-1,-1,-1,-1,-1,118,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
30,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,31,74,74,74,74,74,74,74,74,-1,-1,-1
31,-1,-1,-1,-1,119,119,-1,-1,-1,-1,-1,-1,119,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
32,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,33,74,74,74,35,74,74,74,74,74,-1,-1,-1
33,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,34,74,74,74,74,74,74,-1,-1,-1
34,-1,-1,-1,-1,120,120,-1,-1,-1,-1,-1,-1,120,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
35,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,36,39,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
36,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,37,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
37,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,38,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
38,-1,-1,-1,-1,121,121,-1,-1,-1,-1,-1,-1,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,40,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
40,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,41,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
41,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,42,74,74,74,74,74,74,74,74,-1,-1,-1
42,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,43,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
43,-1,-1,-1,-1,122,122,-1,-1,-1,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,51,74,74,45,74,74,74,-1,-1,-1
45,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,46,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
46,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,47,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
47,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,48,74,74,74,74,74,74,74,74,74,-1,-1,-1
48,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,49,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
49,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,50,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
50,-1,-1,-1,-1,123,123,-1,-1,-1,-1,-1,-1,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,52,74,74,74,74,74,74,74,74,-1,-1,-1
52,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,53,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
53,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,54,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
54,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,55,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
55,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,56,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
56,-1,-1,-1,-1,124,124,-1,-1,-1,-1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
57,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,77,74,74,74,74,74,74,74,58,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
58,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,59,74,74,74,74,74,74,74,-1,-1,-1
59,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,60,74,74,74,74,74,74,-1,-1,-1
60,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,61,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
61,-1,-1,-1,-1,125,125,-1,-1,-1,-1,-1,-1,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
62,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,63,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
63,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,64,74,74,74,74,74,74,74,74,-1,-1,-1
64,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,65,74,74,74,74,74,74,74,74,74,-1,-1,-1
65,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,66,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
66,-1,-1,-1,-1,126,126,-1,-1,-1,-1,-1,-1,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
67,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,68,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
68,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,69,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
69,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,70,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
70,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,71,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
71,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,72,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
72,-1,-1,-1,-1,127,127,-1,-1,-1,-1,-1,-1,127,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
73,-1,-1,-1,-1,128,128,-1,-1,-1,-1,-1,-1,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
74,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
75,-1,-1,-1,-1,130,130,-1,-1,-1,-1,-1,76,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,-1,-1,-1
76,-1,-1,-1,-1,130,130,-1,-1,-1,-1,-1,-1,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,-1,-1,-1
77,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,78,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
78,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,79,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
79,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,80,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
80,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,81,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
81,-1,-1,-1,-1,131,131,-1,-1,-1,-1,-1,-1,131,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,132,135
83,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,84,74,74,74,74,74,74,74,74,-1,-1,-1
84,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,85,74,74,74,74,74,74,74,74,74,-1,-1,-1
85,-1,-1,-1,-1,129,129,-1,-1,-1,-1,-1,-1,129,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,86,74,74,74,74,74,74,74,74,-1,-1,-1
86,-1,-1,-1,-1,133,133,-1,-1,-1,-1,-1,-1,133,-1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,-1,-1,-1